thrust,burn_time,mass,drag,angle,diameter,propellant_mass,wind,apogee,velocity,flight_time,isp_vac,c_star,cf,chamber_pressure_bar
1217.6040896877648,7.161185346604735,99.11821574304746,0.3190123920909037,77.61183808082974,0.2815029062601523,38.89358647157016,8.210130952882402,1466.0564914499928,38.717744631686344,12.339272810543836,315.13,5772.75,0.5355,20.0
1472.8908042382843,5.865947566677898,55.54261011618864,0.4750883608461847,81.60090487211224,0.2077247045419734,19.002593064515924,2.418969773920635,2064.384135825858,117.9561919973807,26.439661009128418,315.13,5772.75,0.5355,20.0
1584.6788628640552,3.789533306119854,99.06160988260757,0.43661093594752975,77.86643105966087,0.11989208142561406,15.499051760053248,2.6910975241557256,1464.3578327745515,36.875985053787105,9.593381250593069,315.13,5772.75,0.5355,20.0
1854.0279749199412,7.985487191520809,46.84360602152469,0.5711867185470454,79.2621689590809,0.1783246447357247,30.46794974700151,6.372275605097764,4168.241940944696,263.0006030268333,50.14510549117782,315.13,5772.75,0.5355,20.0
1053.688670989778,3.3631561630921154,60.28668110464954,0.5991862447397993,81.05899924947292,0.2649225936941974,18.35647942443733,0.5133999303758285,1466.8206401332418,36.923970769308674,9.424545356045279,315.13,5772.75,0.5355,20.0
1238.0806945779332,7.799985863848106,48.098728201467814,0.2942896493193725,79.78008714162436,0.14673136858064725,17.291274656855208,0.9853673953987507,2449.996595845967,149.83521345077293,33.469015935762606,315.13,5772.75,0.5355,20.0
1444.0933455476525,4.2128899344633135,74.41023405759192,0.42083147086458167,78.87759351625935,0.28056126379801405,17.489046682037134,6.650877038806425,1547.3893083837968,55.49981144058971,13.45092530993089,315.13,5772.75,0.5355,20.0
1504.2801407088168,6.481569970737734,96.85946617048543,0.507398602361222,81.42806132658345,0.1801280116131212,18.4764974415227,3.0080459286478636,1569.4764663998494,59.157862937082974,15.821119181823054,315.13,5772.75,0.5355,20.0
1061.4239213751098,6.548748564257836,47.99454637089765,0.2367738294221661,88.6342134791868,0.2681459712462853,27.031764816048828,4.597319066986014,1916.0619324801494,101.39345187065081,24.273818541971675,315.13,5772.75,0.5355,20.0
1527.709304345587,4.260508717282253,45.03374408153871,0.35999150930006885,79.5804797416842,0.2562924525270941,38.131370730090715,1.825188422930819,2030.9166959991971,115.35101629814001,24.89034021153495,315.13,5772.75,0.5355,20.0
1386.8179772422534,5.4031312200289765,87.36900892418257,0.25110418059681383,76.17104234638981,0.13469960606234677,34.75624328899738,6.426906262752022,1522.1714301940399,51.84005270225142,13.347581237967274,315.13,5772.75,0.5355,20.0
1055.0432117110365,5.83088653002187,81.8982629880744,0.3214724994942052,84.45230611779803,0.29335163654368235,28.89355740348346,4.991485555724954,1458.906224718401,34.395186075088866,10.911481222767724,315.13,5772.75,0.5355,20.0
1474.0073273650037,3.5632903579645805,75.90411620222145,0.4105001588728735,75.01322908701118,0.10348089093765281,34.72970109667136,1.3343659235433325,1503.090830095618,47.38908476948951,11.269623262980714,315.13,5772.75,0.5355,20.0
1055.4353058043494,5.359966895358687,86.35668410639803,0.42986675405708974,89.03398688235134,0.14664820271387416,26.759203454241874,8.492687735212328,1436.7225723802117,26.84216673150196,9.254272661546855,315.13,5772.75,0.5355,20.0
977.8835354836963,6.329687261634573,57.18602885063512,0.21690130163835866,85.45040533222571,0.23887968820225158,24.203659112327713,3.1817838271021914,1620.6879494849438,66.32031521908486,17.294112167708636,315.13,5772.75,0.5355,20.0
1265.523927817854,6.422200584139635,90.70409222201226,0.3116747323587208,84.58048251311853,0.25807378897962885,20.4067908456573,0.7042635706088918,1507.8723268458282,46.512394598083986,13.58785858128468,315.13,5772.75,0.5355,20.0
1949.9525073476789,5.040401412027014,69.61268720347545,0.25239604259927656,77.65605058224094,0.16788673299198803,23.579948622107306,1.2956058234673562,1971.469295737357,109.99417106307307,24.353435592232145,315.13,5772.75,0.5355,20.0
883.536761600775,5.578068107259435,66.7645602558733,0.22439980871453113,77.59353298756574,0.1470870276863471,20.112922535304474,6.914513519059829,1458.383261544275,35.798470644060124,10.65028204280719,315.13,5772.75,0.5355,20.0
1096.2760421064372,5.056759007672939,62.59573946657188,0.27703413839744767,85.96969876675487,0.1691216702638939,29.667169358401004,1.8328736410914925,1555.1011822228047,55.47742631108229,14.322652503399462,315.13,5772.75,0.5355,20.0
1295.2445109114392,4.067053787969614,98.47240466174111,0.5956419795525796,89.50929287984573,0.22945428383758412,22.507286746016106,5.301583836778549,1433.1302561074433,25.48951092497294,7.938731166142587,315.13,5772.75,0.5355,20.0
